{'text': 'at least', 'start': 6.14, 'duration': 3.34}
{'text': "earnings it's crazy to me that you can", 'start': 11420.04, 'duration': 3.3}
{'text': 'keep citing the fact that black women', 'start': 11421.6, 'duration': 3.78}
{'text': 'are out earning men in degrees and', 'start': 11423.34, 'duration': 3.72}
{'text': 'saying that education is a necessary', 'start': 11425.38, 'duration': 4.14}
{'text': 'tool while simultaneously decrying the', 'start': 11427.06, 'duration': 4.08}
{'text': 'methods that we use to get that', 'start': 11429.52, 'duration': 3.24}
{'text': "integration and saying that we shouldn't", 'start': 11431.14, 'duration': 3.78}
{'text': "have done it it's crazy", 'start': 11432.76, 'duration': 4.08}
{'text': 'so this is this is the problem that I', 'start': 11434.92, 'duration': 4.2}
{'text': 'have because you you just bolstered my', 'start': 11436.84, 'duration': 4.74}
{'text': 'argument probably', 'start': 11439.12, 'duration': 4.5}
{'text': 'but you said that you were the only in', 'start': 11441.58, 'duration': 3.72}
{'text': 'all of these academic spaces you were', 'start': 11443.62, 'duration': 4.26}
{'text': 'the only black men man right or one of', 'start': 11445.3, 'duration': 4.139}
{'text': "two yeah hold on hold on oh right that's", 'start': 11447.88, 'duration': 4.08}
{'text': 'fine and and I can and and even even I', 'start': 11449.439, 'duration': 3.601}
{'text': "said we're not going to personalize this", 'start': 11451.96, 'duration': 4.38}
{'text': "okay I'll bite I'm sorry about that and", 'start': 11453.04, 'duration': 4.62}
{'text': 'there were no black men in my program as', 'start': 11456.34, 'duration': 4.62}
{'text': "well okay so what if we're gonna if you", 'start': 11457.66, 'duration': 4.8}
{'text': 'wanna look at the statistics because you', 'start': 11460.96, 'duration': 3.06}
{'text': "feel like oh they don't account for this", 'start': 11462.46, 'duration': 4.2}
{'text': 'or that okay so observationally uh', 'start': 11464.02, 'duration': 5.16}
{'text': 'anecdotally empirically speaking we can', 'start': 11466.66, 'duration': 3.96}
{'text': 'say that black men are not getting', 'start': 11469.18, 'duration': 3.299}
{'text': "educated so they're not really taking", 'start': 11470.62, 'duration': 4.739}
{'text': 'advantage of the fact that they', 'start': 11472.479, 'duration': 4.681}
{'text': 'advocated for for', 'start': 11475.359, 'duration': 3.54}
{'text': 'um for integration and they advocated', 'start': 11477.16, 'duration': 3.9}
{'text': 'and fought the Supreme the Supreme Court', 'start': 11478.899, 'duration': 5.641}
{'text': 'for access to the same uh pedagogy or', 'start': 11481.06, 'duration': 6.24}
{'text': 'academic um institutions as as white', 'start': 11484.54, 'duration': 5.04}
{'text': "people so that's number one because", 'start': 11487.3, 'duration': 4.44}
{'text': "they're not getting educated they're not", 'start': 11489.58, 'duration': 4.38}
{'text': 'even getting their high school education', 'start': 11491.74, 'duration': 4.14}
{'text': 'for that matter does it have to do with', 'start': 11493.96, 'duration': 4.38}
{'text': "economics at all no let me finish that's", 'start': 11495.88, 'duration': 5.399}
{'text': "number one number two you're talking", 'start': 11498.34, 'duration': 5.42}
{'text': 'about oh um so uh', 'start': 11501.279, 'duration': 5.761}
{'text': "Blackman didn't have access to", 'start': 11503.76, 'duration': 4.059}
{'text': 'um', 'start': 11507.04, 'duration': 3.3}
{'text': 'um I think he said it was oh the [\xa0__\xa0]', 'start': 11507.819, 'duration': 4.741}
{'text': 'what did you say', 'start': 11510.34, 'duration': 4.86}
{'text': "black men didn't have access to the same", 'start': 11512.56, 'duration': 6.419}
{'text': 'you said like social programs or', 'start': 11515.2, 'duration': 4.44}
{'text': 'um', 'start': 11518.979, 'duration': 2.221}
{'text': 'you said that these schools were in', 'start': 11519.64, 'duration': 4.02}
{'text': 'ghettos these schools were were uh like', 'start': 11521.2, 'duration': 4.38}
{'text': 'basically they were deprived even when', 'start': 11523.66, 'duration': 4.14}
{'text': 'so even when they did have access to to', 'start': 11525.58, 'duration': 4.56}
{'text': 'education they were still deprived', 'start': 11527.8, 'duration': 4.38}
{'text': "that's what you said right", 'start': 11530.14, 'duration': 4.56}
{'text': "wait no I'm sorry what I was I was", 'start': 11532.18, 'duration': 3.9}
{'text': 'specifically saying that it was a', 'start': 11534.7, 'duration': 3.119}
{'text': 'necessary thing the integration was', 'start': 11536.08, 'duration': 3.96}
{'text': 'necessary in order for them to have', 'start': 11537.819, 'duration': 4.141}
{'text': 'economic Mobility', 'start': 11540.04, 'duration': 3.6}
{'text': 'um and furthermore I want to point out', 'start': 11541.96, 'duration': 3.12}
{'text': 'to you when you keep making these', 'start': 11543.64, 'duration': 3.66}
{'text': "statements like oh yeah black men aren't", 'start': 11545.08, 'duration': 3.48}
{'text': "getting educated and they're not", 'start': 11547.3, 'duration': 2.639}
{'text': "finishing High School you're", 'start': 11548.56, 'duration': 3.719}
{'text': 'specifically talking about a specific', 'start': 11549.939, 'duration': 4.441}
{'text': 'class of black people oh my God', 'start': 11552.279, 'duration': 3.961}
{'text': 'typically table no no no no no no no no', 'start': 11554.38, 'duration': 4.2}
{'text': 'no no no no no no every time I speak you', 'start': 11556.24, 'duration': 4.8}
{'text': 'interrupt you literally you got a lot of', 'start': 11558.58, 'duration': 3.66}
{'text': 'finish you got a little finish let me', 'start': 11561.04, 'duration': 3.92}
{'text': 'thank you literally no no no', 'start': 11562.24, 'duration': 5.039}
{'text': "you didn't even respond to you yet let", 'start': 11564.96, 'duration': 4.479}
{'text': "me finish my goodness listen I'll just", 'start': 11567.279, 'duration': 3.601}
{'text': "say this is really quick I'm just going", 'start': 11569.439, 'duration': 3.54}
{'text': "to say that if you're going to like try", 'start': 11570.88, 'duration': 4.32}
{'text': 'to use poverty-stricken black people and', 'start': 11572.979, 'duration': 3.481}
{'text': 'apply that to black people generally', 'start': 11575.2, 'duration': 3.48}
{'text': "it's erroneous because again middle", 'start': 11576.46, 'duration': 4.859}
{'text': 'class and upper class black people have', 'start': 11578.68, 'duration': 4.799}
{'text': 'um significantly higher graduation rates', 'start': 11581.319, 'duration': 4.201}
{'text': 'than their poverty stricken counterparts', 'start': 11583.479, 'duration': 4.561}
{'text': 'so it seems like the problem is economic', 'start': 11585.52, 'duration': 5.4}
{'text': 'okay everybody knows that the problem is', 'start': 11588.04, 'duration': 5.16}
{'text': 'economic everybody knows but but again', 'start': 11590.92, 'duration': 4.439}
{'text': 'you pointed to this I want I want I want', 'start': 11593.2, 'duration': 3.6}
{'text': 'everybody to understand something you', 'start': 11595.359, 'duration': 3.42}
{'text': 'pointed to the fact that black women', 'start': 11596.8, 'duration': 4.679}
{'text': 'single mothers are are of the highest', 'start': 11598.779, 'duration': 5.04}
{'text': "rates of poverty so if we like that's", 'start': 11601.479, 'duration': 4.201}
{'text': "what I'm saying you can't have a single", 'start': 11603.819, 'duration': 4.441}
{'text': "mother without an absentee father that's", 'start': 11605.68, 'duration': 4.62}
{'text': 'how that works so if you know that', 'start': 11608.26, 'duration': 3.48}
{'text': "that's what's creating the poverty in", 'start': 11610.3, 'duration': 3.9}
{'text': 'the black community again black men are', 'start': 11611.74, 'duration': 3.96}
{'text': 'not being held accountable their feet', 'start': 11614.2, 'duration': 3.239}
{'text': "are not being held to the fire they're", 'start': 11615.7, 'duration': 2.88}
{'text': "pumping and dumping they're doing", 'start': 11617.439, 'duration': 2.401}
{'text': "whatever the hell they want they're", 'start': 11618.58, 'duration': 2.819}
{'text': "making communities dangerous they're", 'start': 11619.84, 'duration': 3.059}
{'text': "killing each other they're toe tagging", 'start': 11621.399, 'duration': 3.0}
{'text': "each other they're toe tagging women and", 'start': 11622.899, 'duration': 3.901}
{'text': "children they're like and they're not", 'start': 11624.399, 'duration': 4.5}
{'text': 'getting their education at the ad at um', 'start': 11626.8, 'duration': 3.78}
{'text': 'the same rate that other groups are or', 'start': 11628.899, 'duration': 3.721}
{'text': 'black women for that matter whether', 'start': 11630.58, 'duration': 4.859}
{'text': "they're um middle class upper class", 'start': 11632.62, 'duration': 6.6}
{'text': "none of that matters I'm saying overall", 'start': 11635.439, 'duration': 7.141}
{'text': 'black men are not getting educated', 'start': 11639.22, 'duration': 5.94}
{'text': 'to the same degree that black women are', 'start': 11642.58, 'duration': 5.04}
{'text': "getting educated at all it's like two to", 'start': 11645.16, 'duration': 4.02}
{'text': 'one it might be three to one at this', 'start': 11647.62, 'duration': 3.48}
{'text': 'point I the last time I looked it was', 'start': 11649.18, 'duration': 3.54}
{'text': 'like a few months ago or it could have', 'start': 11651.1, 'duration': 4.32}
{'text': "been last year but it's two to one so", 'start': 11652.72, 'duration': 5.88}
{'text': "again yeah no you're actually just wrong", 'start': 11655.42, 'duration': 5.16}
{'text': "here we're complaining about this you're", 'start': 11658.6, 'duration': 3.54}
{'text': "complaining about education you're", 'start': 11660.58, 'duration': 2.699}
{'text': 'complaining about the school to prison', 'start': 11662.14, 'duration': 3.0}
{'text': "pipeline why aren't black men doing", 'start': 11663.279, 'duration': 6.361}
{'text': 'anything to create a more an academic', 'start': 11665.14, 'duration': 6.719}
{'text': 'environment where black boys can Thrive', 'start': 11669.64, 'duration': 4.5}
{'text': 'because okay hold on wait a minute', 'start': 11671.859, 'duration': 4.681}
{'text': "here's what we do know and I said I", 'start': 11674.14, 'duration': 5.16}
{'text': 'think that I sent Steven the study we uh', 'start': 11676.54, 'duration': 3.84}
{'text': 'us', 'start': 11679.3, 'duration': 3.66}
{'text': 'um there were professors out of Stanford', 'start': 11680.38, 'duration': 5.76}
{'text': 'University and they they did a study', 'start': 11682.96, 'duration': 6.72}
{'text': 'where they took black boys and', 'start': 11686.14, 'duration': 5.82}
{'text': 'adolescents and they come and they put', 'start': 11689.68, 'duration': 4.74}
{'text': 'them in comparable situations to white', 'start': 11691.96, 'duration': 5.16}
{'text': 'men and and and white boys so you had a', 'start': 11694.42, 'duration': 4.74}
{'text': 'one black family one white family and', 'start': 11697.12, 'duration': 3.779}
{'text': 'they were in the same socioeconomic', 'start': 11699.16, 'duration': 5.4}
{'text': 'bracket in the same socioeconomic um uh', 'start': 11700.899, 'duration': 6.361}
{'text': 'um at the same socioeconomic income', 'start': 11704.56, 'duration': 3.839}
{'text': 'level sorry', 'start': 11707.26, 'duration': 2.76}
{'text': 'um and in some cases actually the black', 'start': 11708.399, 'duration': 3.96}
{'text': 'families earned more than the the white', 'start': 11710.02, 'duration': 3.9}
{'text': 'their white counterparts', 'start': 11712.359, 'duration': 4.321}
{'text': 'what that study found was', 'start': 11713.92, 'duration': 7.559}
{'text': 'that black men even when they come from', 'start': 11716.68, 'duration': 6.9}
{'text': 'um two parent households even when they', 'start': 11721.479, 'duration': 4.561}
{'text': 'come from uh economically advantaged', 'start': 11723.58, 'duration': 6.12}
{'text': 'households they are more likely to a not', 'start': 11726.04, 'duration': 5.46}
{'text': "graduate high school they're more likely", 'start': 11729.7, 'duration': 3.96}
{'text': "than their white counterpart they're", 'start': 11731.5, 'duration': 5.22}
{'text': 'more likely to be not not seek higher', 'start': 11733.66, 'duration': 5.52}
{'text': 'education not get not get degrees not go', 'start': 11736.72, 'duration': 4.74}
{'text': 'to college not go to university and you', 'start': 11739.18, 'duration': 3.24}
{'text': "know what's even more interesting", 'start': 11741.46, 'duration': 4.26}
{'text': "they're more likely to actually", 'start': 11742.42, 'duration': 6.359}
{'text': 'fall into poverty so what you see with', 'start': 11745.72, 'duration': 4.74}
{'text': 'what you saw with the with the the white', 'start': 11748.779, 'duration': 4.981}
{'text': 'family or with with white boys uh White', 'start': 11750.46, 'duration': 4.62}
{'text': 'young men', 'start': 11753.76, 'duration': 3.96}
